spin 1,spin 2,spin 3,spin 4,spin 5,spin 6,spin 7,spin 8,spin 9,spin 10,spin 11,spin 12,spin 13,spin 14,spin 15,spin 16,spin 17,spin 18,spin 19,spin 20
1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0
1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0
1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1
1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1
1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0
1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1
1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0
1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0
1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0
1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1
1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0
1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0
1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0
1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1
1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1
1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1
1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0
1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0
1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0
1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1
1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1
1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0
1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0
1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0
1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0
1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1
1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0
1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0
1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0
1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1
1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0
1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1
1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1
1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1
1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1
1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1
1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0
1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1
1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1
1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1
1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1
1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1
1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0
1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0
1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0
1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0
1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0
1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0
1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1
1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1
1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1
1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1
1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0
1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0
1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1
1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1
1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1
1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1
1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0
1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1
1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0
1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1
1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0
1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1
1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0
1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1
1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0
1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0
1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1
1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0
1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0
1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0
1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0
1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1
1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0
1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0
1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0
1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0
1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0
1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0
1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1
1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0
1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0
1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1
1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0
1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1
1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1
1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0
1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0
1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0
1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0
1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0
1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1
1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1
1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0
1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0
1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0
1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0
1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1
1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1
1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0
1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1
1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0
1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1
1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0
1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1
1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0
1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0
1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0
1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1
1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1
